species,age,year,area,depth_bin,temperature,std_err,samp_size
sablefish,11,2008,ECV,>=550m,4.07963372093023,0.068262495338188,86
sablefish,11,2009,ECV,>=550m,4.19831282051282,0.063152546270356,78
sablefish,11,2010,ECV,>=550m,4.03093,0.063789690470812,90
sablefish,11,2011,ECV,>=550m,4.22543333333333,0.07182140197583,78
sablefish,11,2012,ECV,>=550m,4.11419666666667,0.065999928885257,90
sablefish,11,2013,ECV,>=550m,4.05919154929577,0.065440118041471,71
sablefish,11,2014,ECV,>=550m,4.11976835443038,0.068539669855226,79
sablefish,11,2015,ECV,>=550m,3.954984375,0.071324373784338,64
sablefish,11,2016,ECV,>=550m,3.96766794871795,0.068856345328662,78
sablefish,11,2017,ECV,>=550m,4.07835769230769,0.067055667688583,78
sablefish,11,2018,ECV,>=550m,4.19544626865672,0.070150515066078,67
sablefish,12,1977,ECV,>=550m,-9,-9,0
sablefish,12,1980,ECV,>=550m,-9,-9,0
sablefish,12,1983,ECV,>=550m,-9,-9,0
sablefish,12,1984,ECV,>=550m,-9,-9,3
sablefish,12,1986,ECV,>=550m,-9,-9,0
sablefish,12,1988,ECV,>=550m,-9,-9,0
sablefish,12,1989,ECV,>=550m,4.02,0.272763633939717,5
sablefish,12,1990,ECV,>=550m,4.46363636363636,0.207702902887197,11
sablefish,12,1991,ECV,>=550m,-9,-9,0
sablefish,12,1992,ECV,>=550m,-9,-9,3
sablefish,12,1993,ECV,>=550m,4.10909090909091,0.1615012217542,11
sablefish,12,1995,ECV,>=550m,3.57692307692308,0.208213969750377,13
sablefish,12,1996,ECV,>=550m,4.168,0.080530891524904,50
sablefish,12,1997,ECV,>=550m,-9,-9,0
sablefish,12,1998,ECV,>=550m,2.408,0.112386238778005,25
sablefish,12,1999,ECV,>=550m,3.0959595959596,0.083409602598542,99
sablefish,12,2000,ECV,>=550m,4.05497806451613,0.049042648610322,155
sablefish,12,2001,ECV,>=550m,4.10674146341463,0.059779387076049,123
sablefish,12,2002,ECV,>=550m,4.25835217391304,0.093507344604924,46
sablefish,12,2003,ECV,>=550m,4.14407247706422,0.057988131421718,109
sablefish,12,2004,ECV,>=550m,4.25209464285714,0.085640201804191,56
sablefish,12,2005,ECV,>=550m,4.20743095238095,0.067910406347156,84
sablefish,12,2006,ECV,>=550m,4.17948658536585,0.069342934671568,82
sablefish,12,2007,ECV,>=550m,3.97380454545455,0.065663014558835,88
sablefish,12,2008,ECV,>=550m,4.07963372093023,0.068262495338188,86
sablefish,12,2009,ECV,>=550m,4.19831282051282,0.063152546270356,78
sablefish,12,2010,ECV,>=550m,4.03093,0.063789690470812,90
sablefish,12,2011,ECV,>=550m,4.22543333333333,0.07182140197583,78
sablefish,12,2012,ECV,>=550m,4.11419666666667,0.065999928885257,90
sablefish,12,2013,ECV,>=550m,4.05919154929577,0.065440118041471,71
sablefish,12,2014,ECV,>=550m,4.11976835443038,0.068539669855226,79
sablefish,12,2015,ECV,>=550m,3.954984375,0.071324373784338,64
sablefish,12,2016,ECV,>=550m,3.96766794871795,0.068856345328662,78
sablefish,12,2017,ECV,>=550m,4.07835769230769,0.067055667688583,78
sablefish,12,2018,ECV,>=550m,4.19544626865672,0.070150515066078,67
sablefish,13,1977,ECV,>=550m,-9,-9,0
sablefish,13,1980,ECV,>=550m,-9,-9,0
sablefish,13,1983,ECV,>=550m,-9,-9,0
sablefish,13,1984,ECV,>=550m,-9,-9,3
sablefish,13,1986,ECV,>=550m,-9,-9,0
sablefish,13,1988,ECV,>=550m,-9,-9,0
sablefish,13,1989,ECV,>=550m,4.02,0.272763633939717,5
sablefish,13,1990,ECV,>=550m,4.46363636363636,0.207702902887197,11
sablefish,13,1991,ECV,>=550m,-9,-9,0
sablefish,13,1992,ECV,>=550m,-9,-9,3
sablefish,13,1993,ECV,>=550m,4.10909090909091,0.1615012217542,11
sablefish,13,1995,ECV,>=550m,3.57692307692308,0.208213969750377,13
sablefish,13,1996,ECV,>=550m,4.168,0.080530891524904,50
sablefish,13,1997,ECV,>=550m,-9,-9,0
sablefish,13,1998,ECV,>=550m,2.408,0.112386238778005,25
sablefish,13,1999,ECV,>=550m,3.0959595959596,0.083409602598542,99
sablefish,13,2000,ECV,>=550m,4.05497806451613,0.049042648610322,155
sablefish,13,2001,ECV,>=550m,4.10674146341463,0.059779387076049,123
sablefish,13,2002,ECV,>=550m,4.25835217391304,0.093507344604924,46
sablefish,13,2003,ECV,>=550m,4.14407247706422,0.057988131421718,109
sablefish,13,2004,ECV,>=550m,4.25209464285714,0.085640201804191,56
sablefish,13,2005,ECV,>=550m,4.20743095238095,0.067910406347156,84
sablefish,13,2006,ECV,>=550m,4.17948658536585,0.069342934671568,82
sablefish,13,2007,ECV,>=550m,3.97380454545455,0.065663014558835,88
sablefish,13,2008,ECV,>=550m,4.07963372093023,0.068262495338188,86
sablefish,13,2009,ECV,>=550m,4.19831282051282,0.063152546270356,78
sablefish,13,2010,ECV,>=550m,4.03093,0.063789690470812,90
sablefish,13,2011,ECV,>=550m,4.22543333333333,0.07182140197583,78
sablefish,13,2012,ECV,>=550m,4.11419666666667,0.065999928885257,90
sablefish,13,2013,ECV,>=550m,4.05919154929577,0.065440118041471,71
sablefish,13,2014,ECV,>=550m,4.11976835443038,0.068539669855226,79
sablefish,13,2015,ECV,>=550m,3.954984375,0.071324373784338,64
sablefish,13,2016,ECV,>=550m,3.96766794871795,0.068856345328662,78
sablefish,13,2017,ECV,>=550m,4.07835769230769,0.067055667688583,78
sablefish,13,2018,ECV,>=550m,4.19544626865672,0.070150515066078,67
sablefish,14,1977,ECV,>=550m,-9,-9,0
sablefish,14,1980,ECV,>=550m,-9,-9,0
sablefish,14,1983,ECV,>=550m,-9,-9,0
sablefish,14,1984,ECV,>=550m,-9,-9,3
sablefish,14,1986,ECV,>=550m,-9,-9,0
sablefish,14,1988,ECV,>=550m,-9,-9,0
sablefish,14,1989,ECV,>=550m,4.02,0.272763633939717,5
sablefish,14,1990,ECV,>=550m,4.46363636363636,0.207702902887197,11
sablefish,14,1991,ECV,>=550m,-9,-9,0
sablefish,14,1992,ECV,>=550m,-9,-9,3
sablefish,14,1993,ECV,>=550m,4.10909090909091,0.1615012217542,11
sablefish,14,1995,ECV,>=550m,3.57692307692308,0.208213969750377,13
sablefish,14,1996,ECV,>=550m,4.168,0.080530891524904,50
sablefish,14,1997,ECV,>=550m,-9,-9,0
sablefish,14,1998,ECV,>=550m,2.408,0.112386238778005,25
sablefish,14,1999,ECV,>=550m,3.0959595959596,0.083409602598542,99
sablefish,14,2000,ECV,>=550m,4.05497806451613,0.049042648610322,155
sablefish,14,2001,ECV,>=550m,4.10674146341463,0.059779387076049,123
sablefish,14,2002,ECV,>=550m,4.25835217391304,0.093507344604924,46
sablefish,14,2003,ECV,>=550m,4.14407247706422,0.057988131421718,109
sablefish,14,2004,ECV,>=550m,4.25209464285714,0.085640201804191,56
sablefish,14,2005,ECV,>=550m,4.20743095238095,0.067910406347156,84
sablefish,14,2006,ECV,>=550m,4.17948658536585,0.069342934671568,82
sablefish,14,2007,ECV,>=550m,3.97380454545455,0.065663014558835,88
sablefish,14,2008,ECV,>=550m,4.07963372093023,0.068262495338188,86
sablefish,14,2009,ECV,>=550m,4.19831282051282,0.063152546270356,78
sablefish,14,2010,ECV,>=550m,4.03093,0.063789690470812,90
sablefish,14,2011,ECV,>=550m,4.22543333333333,0.07182140197583,78
sablefish,14,2012,ECV,>=550m,4.11419666666667,0.065999928885257,90
sablefish,14,2013,ECV,>=550m,4.05919154929577,0.065440118041471,71
sablefish,14,2014,ECV,>=550m,4.11976835443038,0.068539669855226,79
sablefish,14,2015,ECV,>=550m,3.954984375,0.071324373784338,64
sablefish,14,2016,ECV,>=550m,3.96766794871795,0.068856345328662,78
sablefish,14,2017,ECV,>=550m,4.07835769230769,0.067055667688583,78
sablefish,14,2018,ECV,>=550m,4.19544626865672,0.070150515066078,67
sablefish,15,1977,ECV,>=550m,-9,-9,0
sablefish,15,1980,ECV,>=550m,-9,-9,0
sablefish,15,1983,ECV,>=550m,-9,-9,0
sablefish,15,1984,ECV,>=550m,-9,-9,3
sablefish,15,1986,ECV,>=550m,-9,-9,0
sablefish,15,1988,ECV,>=550m,-9,-9,0
sablefish,15,1989,ECV,>=550m,4.02,0.272763633939717,5
sablefish,15,1990,ECV,>=550m,4.46363636363636,0.207702902887197,11
sablefish,15,1991,ECV,>=550m,-9,-9,0
sablefish,15,1992,ECV,>=550m,-9,-9,3
sablefish,15,1993,ECV,>=550m,4.10909090909091,0.1615012217542,11
sablefish,15,1995,ECV,>=550m,3.57692307692308,0.208213969750377,13
sablefish,15,1996,ECV,>=550m,4.168,0.080530891524904,50
sablefish,15,1997,ECV,>=550m,-9,-9,0
sablefish,15,1998,ECV,>=550m,2.408,0.112386238778005,25
sablefish,15,1999,ECV,>=550m,3.0959595959596,0.083409602598542,99
sablefish,15,2000,ECV,>=550m,4.05497806451613,0.049042648610322,155
sablefish,15,2001,ECV,>=550m,4.10674146341463,0.059779387076049,123
sablefish,15,2002,ECV,>=550m,4.25835217391304,0.093507344604924,46
sablefish,15,2003,ECV,>=550m,4.14407247706422,0.057988131421718,109
sablefish,15,2004,ECV,>=550m,4.25209464285714,0.085640201804191,56
sablefish,15,2005,ECV,>=550m,4.20743095238095,0.067910406347156,84
sablefish,15,2006,ECV,>=550m,4.17948658536585,0.069342934671568,82
sablefish,15,2007,ECV,>=550m,3.97380454545455,0.065663014558835,88
sablefish,15,2008,ECV,>=550m,4.07963372093023,0.068262495338188,86
sablefish,15,2009,ECV,>=550m,4.19831282051282,0.063152546270356,78
sablefish,15,2010,ECV,>=550m,4.03093,0.063789690470812,90
sablefish,15,2011,ECV,>=550m,4.22543333333333,0.07182140197583,78
sablefish,15,2012,ECV,>=550m,4.11419666666667,0.065999928885257,90
sablefish,15,2013,ECV,>=550m,4.05919154929577,0.065440118041471,71
sablefish,15,2014,ECV,>=550m,4.11976835443038,0.068539669855226,79
sablefish,15,2015,ECV,>=550m,3.954984375,0.071324373784338,64
sablefish,15,2016,ECV,>=550m,3.96766794871795,0.068856345328662,78
sablefish,15,2017,ECV,>=550m,4.07835769230769,0.067055667688583,78
sablefish,15,2018,ECV,>=550m,4.19544626865672,0.070150515066078,67
petrale sole,1,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
petrale sole,1,1980,Monterey,<=183m,-9,-9,1
petrale sole,1,1983,Monterey,<=183m,9.8,0.248997991959775,5
petrale sole,1,1984,Monterey,<=183m,-9,-9,0
petrale sole,1,1986,Monterey,<=183m,-9,-9,0
petrale sole,1,1988,Monterey,<=183m,-9,-9,0
petrale sole,1,1989,Monterey,<=183m,-9,-9,0
petrale sole,1,1990,Monterey,<=183m,-9,-9,0
petrale sole,1,1991,Monterey,<=183m,-9,-9,0
petrale sole,1,1992,Monterey,<=183m,9.046875,0.048772094868923,32
petrale sole,1,1993,Monterey,<=183m,-9,-9,0
petrale sole,1,1995,Monterey,<=183m,8.29375,0.046432725354764,32
petrale sole,1,1996,Monterey,<=183m,-9,-9,0
petrale sole,1,1997,Monterey,<=183m,-9,-9,0
petrale sole,1,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
petrale sole,1,1999,Monterey,<=183m,-9,-9,0
petrale sole,1,2000,Monterey,<=183m,-9,-9,0
petrale sole,1,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
petrale sole,1,2002,Monterey,<=183m,-9,-9,0
petrale sole,1,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
petrale sole,1,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
petrale sole,1,2005,Monterey,<=183m,9.14929,0.06209222073978,70
petrale sole,1,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
petrale sole,1,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
petrale sole,1,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
petrale sole,1,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
petrale sole,1,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
petrale sole,1,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
petrale sole,1,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
petrale sole,1,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
petrale sole,1,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
petrale sole,1,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
petrale sole,1,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
petrale sole,1,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
petrale sole,1,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
petrale sole,2,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
petrale sole,2,1980,Monterey,<=183m,-9,-9,1
petrale sole,2,1983,Monterey,<=183m,9.8,0.248997991959775,5
petrale sole,2,1984,Monterey,<=183m,-9,-9,0
petrale sole,2,1986,Monterey,<=183m,-9,-9,0
petrale sole,2,1988,Monterey,<=183m,-9,-9,0
petrale sole,2,1989,Monterey,<=183m,-9,-9,0
petrale sole,2,1990,Monterey,<=183m,-9,-9,0
petrale sole,2,1991,Monterey,<=183m,-9,-9,0
petrale sole,2,1992,Monterey,<=183m,9.046875,0.048772094868923,32
petrale sole,2,1993,Monterey,<=183m,-9,-9,0
petrale sole,2,1995,Monterey,<=183m,8.29375,0.046432725354764,32
petrale sole,2,1996,Monterey,<=183m,-9,-9,0
petrale sole,2,1997,Monterey,<=183m,-9,-9,0
petrale sole,2,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
petrale sole,2,1999,Monterey,<=183m,-9,-9,0
petrale sole,2,2000,Monterey,<=183m,-9,-9,0
petrale sole,2,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
petrale sole,2,2002,Monterey,<=183m,-9,-9,0
petrale sole,2,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
petrale sole,2,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
petrale sole,2,2005,Monterey,<=183m,9.14929,0.06209222073978,70
petrale sole,2,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
petrale sole,2,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
petrale sole,2,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
petrale sole,2,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
petrale sole,2,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
petrale sole,2,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
petrale sole,2,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
petrale sole,2,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
petrale sole,2,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
petrale sole,2,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
petrale sole,2,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
petrale sole,2,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
petrale sole,2,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
petrale sole,3,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
petrale sole,3,1980,Monterey,<=183m,-9,-9,1
petrale sole,3,1983,Monterey,<=183m,9.8,0.248997991959775,5
petrale sole,3,1984,Monterey,<=183m,-9,-9,0
petrale sole,3,1986,Monterey,<=183m,-9,-9,0
petrale sole,3,1988,Monterey,<=183m,-9,-9,0
petrale sole,3,1989,Monterey,<=183m,-9,-9,0
petrale sole,3,1990,Monterey,<=183m,-9,-9,0
petrale sole,3,1991,Monterey,<=183m,-9,-9,0
petrale sole,3,1992,Monterey,<=183m,9.046875,0.048772094868923,32
petrale sole,3,1993,Monterey,<=183m,-9,-9,0
petrale sole,3,1995,Monterey,<=183m,8.29375,0.046432725354764,32
petrale sole,3,1996,Monterey,<=183m,-9,-9,0
petrale sole,3,1997,Monterey,<=183m,-9,-9,0
petrale sole,3,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
petrale sole,3,1999,Monterey,<=183m,-9,-9,0
petrale sole,3,2000,Monterey,<=183m,-9,-9,0
petrale sole,3,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
petrale sole,3,2002,Monterey,<=183m,-9,-9,0
petrale sole,3,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
petrale sole,3,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
petrale sole,3,2005,Monterey,<=183m,9.14929,0.06209222073978,70
petrale sole,3,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
petrale sole,3,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
petrale sole,3,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
petrale sole,3,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
petrale sole,3,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
petrale sole,3,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
petrale sole,3,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
petrale sole,3,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
petrale sole,3,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
petrale sole,3,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
petrale sole,3,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
petrale sole,3,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
petrale sole,3,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
petrale sole,4,1977,ECV,<=183m,-9,-9,4
petrale sole,4,1980,ECV,<=183m,-9,-9,4
petrale sole,4,1983,ECV,<=183m,9,0.276385399196283,9
petrale sole,4,1984,ECV,<=183m,-9,-9,2
petrale sole,4,1986,ECV,<=183m,7.24375,0.128766180213077,16
petrale sole,4,1988,ECV,<=183m,-9,-9,0
petrale sole,4,1989,ECV,<=183m,-9,-9,1
petrale sole,4,1990,ECV,<=183m,-9,-9,0
petrale sole,4,1991,ECV,<=183m,-9,-9,0
petrale sole,4,1992,ECV,<=183m,7.72857142857143,0.092131884831311,28
petrale sole,4,1993,ECV,<=183m,-9,-9,0
petrale sole,4,1995,ECV,<=183m,7.28333333333333,0.031198108082666,114
petrale sole,4,1996,ECV,<=183m,-9,-9,1
petrale sole,4,1997,ECV,<=183m,-9,-9,0
petrale sole,4,1998,ECV,<=183m,7.64511278195489,0.039339299725128,133
petrale sole,4,1999,ECV,<=183m,-9,-9,0
petrale sole,4,2000,ECV,<=183m,-9,-9,0
petrale sole,4,2001,ECV,<=183m,7.06717557251908,0.033567361536623,131
petrale sole,4,2002,ECV,<=183m,-9,-9,0
petrale sole,4,2003,ECV,<=183m,7.26591925925926,0.052609247532367,135
petrale sole,4,2004,ECV,<=183m,7.52690603448276,0.029384664208765,232
petrale sole,4,2005,ECV,<=183m,7.60085777777778,0.046240750728177,180
petrale sole,4,2006,ECV,<=183m,7.577388125,0.036694994360831,160
petrale sole,4,2007,ECV,<=183m,7.2286064516129,0.040124481664395,186
petrale sole,4,2008,ECV,<=183m,7.37326516129032,0.064293818760332,155
petrale sole,4,2009,ECV,<=183m,7.43708333333333,0.061522975573645,156
petrale sole,4,2010,ECV,<=183m,7.33969830508475,0.046066109733959,177
petrale sole,4,2011,ECV,<=183m,7.414305625,0.037214062623625,160
petrale sole,4,2012,ECV,<=183m,7.36671610738255,0.050297950970378,149
petrale sole,4,2013,ECV,<=183m,7.28873274336283,0.057346060211217,113
petrale sole,4,2014,ECV,<=183m,7.72704268292683,0.072266144667929,164
petrale sole,4,2015,ECV,<=183m,7.84908846153846,0.068227262845114,156
petrale sole,4,2016,ECV,<=183m,7.4868896969697,0.0391472118211,165
petrale sole,4,2017,ECV,<=183m,7.71668536585366,0.05850344544569,164
petrale sole,4,2018,ECV,<=183m,7.71284836601307,0.044827630603437,153
petrale sole,5,1977,ECV,<=183m,-9,-9,4
petrale sole,5,1980,ECV,<=183m,-9,-9,4
petrale sole,5,1983,ECV,<=183m,9,0.276385399196283,9
petrale sole,5,1984,ECV,<=183m,-9,-9,2
petrale sole,5,1986,ECV,<=183m,7.24375,0.128766180213077,16
petrale sole,5,1988,ECV,<=183m,-9,-9,0
petrale sole,5,1989,ECV,<=183m,-9,-9,1
petrale sole,5,1990,ECV,<=183m,-9,-9,0
petrale sole,5,1991,ECV,<=183m,-9,-9,0
petrale sole,5,1992,ECV,<=183m,7.72857142857143,0.092131884831311,28
petrale sole,5,1993,ECV,<=183m,-9,-9,0
petrale sole,5,1995,ECV,<=183m,7.28333333333333,0.031198108082666,114
petrale sole,5,1996,ECV,<=183m,-9,-9,1
petrale sole,5,1997,ECV,<=183m,-9,-9,0
petrale sole,5,1998,ECV,<=183m,7.64511278195489,0.039339299725128,133
petrale sole,5,1999,ECV,<=183m,-9,-9,0
petrale sole,5,2000,ECV,<=183m,-9,-9,0
petrale sole,5,2001,ECV,<=183m,7.06717557251908,0.033567361536623,131
petrale sole,5,2002,ECV,<=183m,-9,-9,0
petrale sole,5,2003,ECV,<=183m,7.26591925925926,0.052609247532367,135
petrale sole,5,2004,ECV,<=183m,7.52690603448276,0.029384664208765,232
petrale sole,5,2005,ECV,<=183m,7.60085777777778,0.046240750728177,180
petrale sole,5,2006,ECV,<=183m,7.577388125,0.036694994360831,160
petrale sole,5,2007,ECV,<=183m,7.2286064516129,0.040124481664395,186
petrale sole,5,2008,ECV,<=183m,7.37326516129032,0.064293818760332,155
petrale sole,5,2009,ECV,<=183m,7.43708333333333,0.061522975573645,156
petrale sole,5,2010,ECV,<=183m,7.33969830508475,0.046066109733959,177
petrale sole,5,2011,ECV,<=183m,7.414305625,0.037214062623625,160
petrale sole,5,2012,ECV,<=183m,7.36671610738255,0.050297950970378,149
petrale sole,5,2013,ECV,<=183m,7.28873274336283,0.057346060211217,113
petrale sole,5,2014,ECV,<=183m,7.72704268292683,0.072266144667929,164
petrale sole,5,2015,ECV,<=183m,7.84908846153846,0.068227262845114,156
petrale sole,5,2016,ECV,<=183m,7.4868896969697,0.0391472118211,165
petrale sole,5,2017,ECV,<=183m,7.71668536585366,0.05850344544569,164
petrale sole,5,2018,ECV,<=183m,7.71284836601307,0.044827630603437,153
petrale sole,6,1977,ECV,<=183m,-9,-9,4
petrale sole,6,1980,ECV,<=183m,-9,-9,4
petrale sole,6,1983,ECV,<=183m,9,0.276385399196283,9
petrale sole,6,1984,ECV,<=183m,-9,-9,2
petrale sole,6,1986,ECV,<=183m,7.24375,0.128766180213077,16
petrale sole,6,1988,ECV,<=183m,-9,-9,0
petrale sole,6,1989,ECV,<=183m,-9,-9,1
petrale sole,6,1990,ECV,<=183m,-9,-9,0
petrale sole,6,1991,ECV,<=183m,-9,-9,0
petrale sole,6,1992,ECV,<=183m,7.72857142857143,0.092131884831311,28
petrale sole,6,1993,ECV,<=183m,-9,-9,0
petrale sole,6,1995,ECV,<=183m,7.28333333333333,0.031198108082666,114
petrale sole,6,1996,ECV,<=183m,-9,-9,1
petrale sole,6,1997,ECV,<=183m,-9,-9,0
petrale sole,6,1998,ECV,<=183m,7.64511278195489,0.039339299725128,133
petrale sole,6,1999,ECV,<=183m,-9,-9,0
petrale sole,6,2000,ECV,<=183m,-9,-9,0
petrale sole,6,2001,ECV,<=183m,7.06717557251908,0.033567361536623,131
petrale sole,6,2002,ECV,<=183m,-9,-9,0
petrale sole,6,2003,ECV,<=183m,7.26591925925926,0.052609247532367,135
petrale sole,6,2004,ECV,<=183m,7.52690603448276,0.029384664208765,232
petrale sole,6,2005,ECV,<=183m,7.60085777777778,0.046240750728177,180
petrale sole,6,2006,ECV,<=183m,7.577388125,0.036694994360831,160
petrale sole,6,2007,ECV,<=183m,7.2286064516129,0.040124481664395,186
petrale sole,6,2008,ECV,<=183m,7.37326516129032,0.064293818760332,155
petrale sole,6,2009,ECV,<=183m,7.43708333333333,0.061522975573645,156
petrale sole,6,2010,ECV,<=183m,7.33969830508475,0.046066109733959,177
petrale sole,6,2011,ECV,<=183m,7.414305625,0.037214062623625,160
petrale sole,6,2012,ECV,<=183m,7.36671610738255,0.050297950970378,149
petrale sole,6,2013,ECV,<=183m,7.28873274336283,0.057346060211217,113
petrale sole,6,2014,ECV,<=183m,7.72704268292683,0.072266144667929,164
